#name: Human plasma, PaxDB integrated dataset
#score: 7.8
#weight: 
#description: integrated dataset: weighted average of 'Human plasma, Lee,PRIDE,ID:8653-8672' (weighting 100%),'Human plasma, non alkylated, Qian,MCP,2005' (weighting 100%),'Human plasma, Peptideatlas,May,2010' (weighting 100%)<br/><b>Interaction consistency score</b>: 7.8&nbsp<b>Coverage</b>: 87%
#organ: PLASMA
#integrated: true
#
#internal_id	string_external_id	abundance
#
975674	9606.ENSP00000000412	3.67546432869101
975675	9606.ENSP00000000442	12.7680098791179
975676	9606.ENSP00000001008	23.2521823978736
975677	9606.ENSP00000001146	7.9923139586429
975678	9606.ENSP00000002125	6.64267503055355
975679	9606.ENSP00000002165	7.92328033862283
975680	9606.ENSP00000002596	2.683048924132
975681	9606.ENSP00000002829	28.4917211675877
975682	9606.ENSP00000003084	26.8187957330803
975683	9606.ENSP00000003100	6.84417353346692
975684	9606.ENSP00000003302	12.2685459466412
975685	9606.ENSP00000003583	15.4492942482153
975687	9606.ENSP00000004921	60.0423147995254
975688	9606.ENSP00000004982	5.07607819486832
975689	9606.ENSP00000005082	6.6566510828589
975690	9606.ENSP00000005178	9.60114103196583
975691	9606.ENSP00000005180	13.6273805538452
975692	9606.ENSP00000005198	11.9220635367709
975693	9606.ENSP00000005226	8.30205108451455
975694	9606.ENSP00000005257	41.8540325919992
975695	9606.ENSP00000005260	8.54261100485599
975696	9606.ENSP00000005279	9.98293815231991
975697	9606.ENSP00000005284	2.23132898047875
975698	9606.ENSP00000005286	6.38104710214417
975699	9606.ENSP00000005340	12.2243929726831
975700	9606.ENSP00000005386	16.6216848057761
975701	9606.ENSP00000005558	4.654817788525
975702	9606.ENSP00000005587	13.6429524461774
975703	9606.ENSP00000005905	23.8432059096447
975704	9606.ENSP00000005995	21.0877934878354
975705	9606.ENSP00000006015	23.593980367067
975706	9606.ENSP00000006053	14.4106589282048
975708	9606.ENSP00000006275	0.245331599459436
975709	9606.ENSP00000006526	5.87738382406144
975710	9606.ENSP00000006658	12.9224535137621
975711	9606.ENSP00000006724	10.5102586916406
975713	9606.ENSP00000007264	23.7902608152022
975714	9606.ENSP00000007390	33.6272087770523
975715	9606.ENSP00000007414	25.6915733306738
975716	9606.ENSP00000007516	2.72565370618066
975717	9606.ENSP00000007633	2.47683283113879
975718	9606.ENSP00000007660	5.46958036216124
975719	9606.ENSP00000007699	16.8938562861996
975720	9606.ENSP00000007708	7.77834322696927
975721	9606.ENSP00000007722	13.9547694154749
975722	9606.ENSP00000007735	17.6541918054415
975723	9606.ENSP00000007969	14.8233266872626
975724	9606.ENSP00000008311	18.2874199840444
975725	9606.ENSP00000008391	20.7763080916562
975726	9606.ENSP00000008527	10.9714304976478
975727	9606.ENSP00000008938	8.72224716338056
975728	9606.ENSP00000009041	10.2001764716259
975729	9606.ENSP00000009105	3.42021938956343
975730	9606.ENSP00000009180	28.4344847774174
975731	9606.ENSP00000009530	17.7295312680894
975733	9606.ENSP00000009606	24.8753607134457
975734	9606.ENSP00000010132	29.975088057543
975735	9606.ENSP00000010299	8.24864923190927
975736	9606.ENSP00000010338	19.2796422640685
975737	9606.ENSP00000010404	7.47517448735402
975738	9606.ENSP00000011292	5.62370777505728
975739	9606.ENSP00000011473	12.2956492427891
975740	9606.ENSP00000011619	8.5977103744141
975741	9606.ENSP00000011653	15.0200575803947
975742	9606.ENSP00000011684	28.4188560610198
975744	9606.ENSP00000011898	14.5726443961488
975746	9606.ENSP00000012134	13.3294505241215
975747	9606.ENSP00000012443	5.53097218613668
975748	9606.ENSP00000013034	2.13651414273135
975749	9606.ENSP00000013070	11.8273403793367
975751	9606.ENSP00000013807	24.3981459587455
975753	9606.ENSP00000014930	12.306185645056
975754	9606.ENSP00000014935	0.012162540779639
975755	9606.ENSP00000016171	18.619581593471
975757	9606.ENSP00000016946	6.76123446151841
975758	9606.ENSP00000017003	24.792655781476
975759	9606.ENSP00000019103	4.64954841449374
975760	9606.ENSP00000019317	61.3273389874845
975761	9606.ENSP00000020673	21.9325518815956
975762	9606.ENSP00000020926	5.66483898094784
975763	9606.ENSP00000020945	5.58642559431046
975764	9606.ENSP00000021776	6.30913995791537
975767	9606.ENSP00000023897	3.00299003011914
975768	9606.ENSP00000023939	49.3850951480249
975769	9606.ENSP00000024061	1.08973922429863
975770	9606.ENSP00000025008	37.2069057322104
975771	9606.ENSP00000025301	20.0812978525532
975772	9606.ENSP00000026218	25.7430363537869
975773	9606.ENSP00000027335	3.19081705163295
975774	9606.ENSP00000028008	10.9047531034968
975775	9606.ENSP00000029410	16.6323033542315
975776	9606.ENSP00000031135	9.56428938941208
975777	9606.ENSP00000031146	9.1886487790261
975778	9606.ENSP00000033079	16.0165013420286
975779	9606.ENSP00000035307	8.88408282700853
975780	9606.ENSP00000035383	18.315359255008
975781	9606.ENSP00000037243	3.91974817409222
975782	9606.ENSP00000037502	11.2176474680495
975783	9606.ENSP00000037869	7.39811693158447
975784	9606.ENSP00000039007	20.3819483533186
975785	9606.ENSP00000039989	5.3386887919624
975787	9606.ENSP00000040663	4.89461952780771
975788	9606.ENSP00000040738	19.1563483565646
975789	9606.ENSP00000040877	9.70848292365756
975790	9606.ENSP00000042381	12.1059063796757
975791	9606.ENSP00000042931	2.6869617588919
975792	9606.ENSP00000043402	30.8994264396371
975793	9606.ENSP00000044462	17.8720842703974
975794	9606.ENSP00000045083	5.39248798901682
975795	9606.ENSP00000046087	8.93328885692714
975796	9606.ENSP00000046794	21.3524824203619
975797	9606.ENSP00000052754	14.8982174403834
975798	9606.ENSP00000053243	33.2540685071838
975799	9606.ENSP00000053468	2.34011895297688
975800	9606.ENSP00000053469	20.7199692304388
975801	9606.ENSP00000053867	36.6496974223582
975802	9606.ENSP00000054666	101.17895577127
975803	9606.ENSP00000054668	30.8459078887927
975804	9606.ENSP00000054950	7.14062944699167
975805	9606.ENSP00000055077	23.2745207646386
975806	9606.ENSP00000055335	10.8473830116681
975807	9606.ENSP00000055682	13.7951662406382
975808	9606.ENSP00000056217	8.54413536350195
975809	9606.ENSP00000056233	50.8952438137143
975810	9606.ENSP00000057513	40.2703304332452
975811	9606.ENSP00000058691	13.6400496222223
975812	9606.ENSP00000061240	54.2338278446089
975813	9606.ENSP00000062104	6.39888277173214
975815	9606.ENSP00000064724	3.93887591967195
975816	9606.ENSP00000064780	54.953915301789
975817	9606.ENSP00000070846	8.94081347313449
975818	9606.ENSP00000072516	13.2666812146637
975819	9606.ENSP00000072644	4.93247009337873
975820	9606.ENSP00000072869	20.9331043649
975821	9606.ENSP00000074304	30.5584384795849
975822	9606.ENSP00000075120	24.153022923874
975823	9606.ENSP00000075503	14.1459128218664
975824	9606.ENSP00000078429	33.034733592281
