Time	0	22	41	47	65	71	89	95	161
Glutamic acid	0	16.56601114	19.12878198	25.64697497	19.90986753	5.112382028	20.12746817	15.05044518	29.21969712
Serine	2.556191014	58.17791914	12.69546277	30.88657354	9.097550495	10.22476406	16.30093786	3.615	9.097550495
Glutamine	2.556191014	0	8.348484892	0	0	145.7028878	0	118.9659097	0
Histidine	0	35.11081351	7.23	29.59005027	6.261363669	10.22476406	21.18196698	11.62059917	27.61001856
Glycine	10.22476406	81.34419417	76.37266805	98.40505437	32.13082282	53.68001129	67.53377322	51.25147047	108.7107698
Threonine	10.22476406	121.6274258	14.46	104.9180705	43.43017931	12.78095507	69.1905082	59.72960259	95.84864201
Alanine	0	6.261363669	6.261363669	0	0	0	0	6.261363669	16.56601114
Arginine	0.852063671	48.1397123	21.98918655	45.95354566	4.562056371	17.04127343	32.00252542	8.435	30.25326029
Tyrosine	5.112382028	64.90242311	23.24119833	59.87528476	21.79018529	17.8933371	45.15133553	26.15155397	52.67655812
Cystine	12.78095507	3.615	28.23405258	52.67655812	22.08801485	46.01143825	37.62611294	29.44246805	31.51483936
Valine	7.668573042	124.3370829	11.04400742	105.0218163	40.25493634	12.78095507	69.81724662	55.33823927	90.47134864
Methionine	0	35.11081351	7.525222588	33.58903727	4.174242446	12.78095507	24.06985615	10.43560612	28.07934428
Tryptophan	0	11.04400742	7.525222588	11.04400742	2.087121223	2.556191014	7.525222588	4.174242446	9.097550495
Phenylalanine	5.112382028	63.54590093	82.83005569	58.43939425	16.30093786	12.78095507	40.30900613	24.06985615	51.92697204
Iso-leucine	12.78095507	120.9990416	5.522003712	99.54933764	38.31445256	10.22476406	65.70289434	47.82195495	87.38535046
Leucine	7.668573042	120.4035614	10.845	103.9168414	27.29265148	25.56191014	68.43084557	40.73898103	81.3977277
Lysine	7.668573042	120.4035614	19.90986753	118.0469564	31.16736635	38.34286521	80.61801226	41.89866615	103.3493875
Pyruvate	0	0	0	0	0	0	0	0	0
Pyroglutamate	0	0	0	0	0	0	0	0	0
